"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2016&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:19:05 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Gorgas",8,"AL","Electric Utility","ST","BIT","Conventional Steam Coal"
"Gorge",6431,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Gorge 18",6475,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Gorham",2358,"NH","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Goshen Phase II",57211,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Gosselin Hydro Plant",10128,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Gould Street",1553,"MD","IPP Non-CHP","ST","NG","Natural Gas Steam Turbine"
"Gouldtown",56704,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Gowanus Gas Turbines Generating",2494,"NY","IPP Non-CHP","GT","DFO, NG","Multiple"
"Gowrie",1141,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Goya Foods, Inc- Jersey City Solar",60839,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Goya Foods, Inc- Secaucus Solar",60840,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grace",827,"ID","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Graettinger",1142,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Grafton",2811,"ND","Electric Utility","IC","DFO","Petroleum Liquids"
"Grafton PV",61341,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grafton Solar",59394,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Graham",3490,"TX","IPP Non-CHP","ST","NG","Natural Gas Steam Turbine"
"Graham Solar Center LLC",58957,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grahamsville",2627,"NY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Gramercy Holdings LLC",50846,"LA","Industrial CHP","GT, ST","NG","Multiple"
"Granby",2569,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Granby Hydro",60119,"CO","Commercial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Granby LFG",59815,"MA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Grand Ave Plant",58205,"MO","IPP CHP","ST","NG","Natural Gas Steam Turbine"
"Grand Blanc Generating Station",54757,"MI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Grand Coulee",6163,"WA","Electric Utility","HY, PS","WAT","Multiple"
"Grand Gulf",6072,"MS","Electric Utility","ST","NUC","Nuclear"
"Grand Haven Diesel Plant",1826,"MI","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Grand Isle Gas Plant / Treating Station",54927,"LA","Industrial Non-CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Grand Junction",1143,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Grand Marais",1976,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Grand Meadow",56994,"MN","Electric Utility","WT","WND","Onshore Wind Turbine"
"Grand Rapids",1787,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Grand Ridge Battery Projects",59957,"IL","IPP Non-CHP","BA","MWH","Batteries"
"Grand Ridge Solar Farm",57912,"IL","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grand Ridge Wind Energy Center",56941,"IL","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Grand River",10532,"MI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Grand Tower Energy Center LLC",862,"IL","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Grand Valley Project Power Plant",473,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Grand Valley Solar Gardens",60118,"MI","Electric Utility","PV","SUN","Solar Photovoltaic"
"Grand View Solar Two",60068,"ID","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grande Prairie Wind Farm",58695,"NE","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Grandfather Falls",4063,"WI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Grandview Wind Farm, LLC",58596,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Granger",60516,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Granite",3651,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Granite City",1910,"MN","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Granite City Works",57072,"IL","Industrial CHP","ST","BFG","Other Gases"
"Granite Falls",1977,"MN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Granite Falls 2",7977,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Granite Falls Walmart",56549,"NC","Electric Utility","IC","DFO","Petroleum Liquids"
"Granite Mountain Solar East, LLC",59946,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Granite Mountain Solar West, LLC",59945,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Granite Peak Solar Plant",58604,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Granite Reliable Power",58004,"NH","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Granite Ridge",55170,"NH","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Granite Shoals",3597,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Graniteville Enterprise Division",54462,"GA","Industrial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Grant County Wind LLC",57274,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Grant Plains Wind, LLC",60545,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Grant Town Power Plant",10151,"WV","IPP Non-CHP","ST","WC","Conventional Steam Coal"
"Grant Wind, LLC",60013,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Grantsburg Diesel",4021,"WI","Electric Utility","IC","DFO","Petroleum Liquids"
"Granville Solar PV Power Project",58487,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grapeland Peaker",56472,"CA","Electric Utility","BA, GT","MWH, NG","Multiple"
"Graphic Packaging",10698,"MI","Industrial CHP","ST","NG","Natural Gas Steam Turbine"
"Graphic Packaging International",54561,"CA","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Graphic Packaging International Augusta Mill",54358,"GA","Industrial CHP","ST","BLQ","Wood/Wood Waste Biomass"
"Grassland 1&2 Solar Project",58217,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grassland 3&4 Solar Project",58204,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Gratiot County Wind LLC",58677,"MI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Gratiot Wind Park",57421,"MI","Electric Utility","WT","WND","Onshore Wind Turbine"
"Gravel Neck",7032,"VA","Electric Utility","GT","DFO, NG","Multiple"
"Gray County Wind Energy",55734,"KS","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Grayling Generating Station",10822,"MI","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Grays Ferry Cogeneration",54785,"PA","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Grays Harbor Energy Facility",7999,"WA","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Grayson",377,"CA","Electric Utility","CA, CT, GT, ST","LFG, NG","Multiple"
"Great Bend - Sunflower",1235,"KS","Electric Utility","ST","NG","Natural Gas Steam Turbine"
"Great Falls (SC)",3259,"SC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Great Falls (TN)",3404,"TN","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Great Falls (VT)",3762,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Great Falls Hydro Project",52068,"NJ","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Great Lakes Hydro America - ME",54134,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Great Plains Windpark LLC",56905,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Great Western Wind Energy, LLC",60574,"OK","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Greater Des Moines",7985,"IA","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Greater Detroit Resource Recovery",10033,"MI","Commercial CHP","ST","MSW","Municipal Solid Waste"
"Greater Sandhill I",57377,"CO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Green Acres Breeze LLC",56590,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Green Acres Solar Facility 1",57849,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Green Acres Solar Facility 2",57850,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Green City Recovery, LLC",60703,"KY","IPP Non-CHP","IC","LFG","Landfill Gas"
"Green Country Energy LLC",55146,"OK","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Green Cow Power",60721,"IN","Industrial Non-CHP","IC","OBG","Other Waste Biomass"
"Green Energy Machine",60911,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Green Farm",59148,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Green Gas-Port Charlotte LLC",59240,"FL","IPP Non-CHP","IC","LFG","Landfill Gas"
"Green Island Hydroelectric Station",61207,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Green Knight Energy Center",55765,"PA","IPP Non-CHP","GT","LFG","Landfill Gas"
"Green Lake",313,"AK","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Green Machine",59282,"MD","IPP Non-CHP","--","--","--"
"Green Meadows",58097,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Green Mountain",516,"CO","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Green Mountain Storage, LLC",55370,"PA","IPP Non-CHP","BA","MWH","Batteries"
"Green Pastures Wind I",59732,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Green Pastures Wind II",59733,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Green Peter",3080,"OR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Green Power 2",55470,"TX","Industrial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Green Power I",55396,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Green Springs",6403,"OR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Green Valley LFGTE",56278,"KY","Electric Utility","IC","LFG","Landfill Gas"
"GreenWhey Energy Inc",58747,"WI","IPP CHP","IC","OBG","Other Waste Biomass"
"Greenback Energy",56413,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Greene County",10,"AL","Electric Utility","GT, ST","NG","Multiple"
"Greene County Meter #1",60463,"NY","IPP Non-CHP","--","--","--"
"Greene Valley Gas Recovery",55014,"IL","IPP Non-CHP","GT","LFG","Landfill Gas"
"Greenfield",1144,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Greenfield Wind",58458,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Greenfield Wind - MT",60486,"MT","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Greenidge Generation LLC",2527,"NY","IPP Non-CHP","ST","BIT","Conventional Steam Coal"
"Greenland Energy Center",56799,"FL","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Greenleaf 1 Power Plant",10350,"CA","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Greenleaf 2 Power Plant",10349,"CA","IPP CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Greenport",2681,"NY","Electric Utility","IC","DFO","Petroleum Liquids"
"Greens Bayou",3464,"TX","IPP Non-CHP","GT, ST","NG","Multiple"
"Greensburg",57118,"KS","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Greenup Hydro",4258,"OH","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Greenville Electric Generating Station",55228,"OH","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Greenville Solar Plant",58603,"UT","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Greenwood (MI)",6035,"MI","Electric Utility","GT, ST","NG","Multiple"
"Greenwood (MO)",6074,"MO","Electric Utility","GT, PV","NG, SUN","Multiple"
"Greenwood Solar Farm",60019,"MI","Electric Utility","PV","SUN","Solar Photovoltaic"
"Greers Ferry Lake",188,"AR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Greg Avenue",6643,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Gregg Falls",50384,"NH","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Gregory Power Facility",55086,"TX","IPP CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Gridley Main",58370,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Gridley Main Two",58371,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Griffith",59019,"IN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Griffith Energy LLC",55124,"AZ","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Grimes Way",56016,"WA","Commercial Non-CHP","IC","DFO, NG","Multiple"
"Grinnell",7137,"IA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Grizzly",7338,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Gross Hydro Plant",10424,"CO","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Grossmont Hospital",10115,"CA","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Groton Generating Station",56238,"SD","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Groton Wind LLC",58141,"NH","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ground Water Pumping Station",50105,"OR","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Grove Solar Center, LLC",60330,"OR","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Groveland Solar",57989,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Grundy Center City Light Plant",1145,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Guadalupe Generating Station",55153,"TX","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Guernsey",4178,"WY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Guernsey Solar Station",57891,"CA","Electric Utility","PV","SUN","Solar Photovoltaic"
"Gulf Island",1491,"ME","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Gunsight Mountain Wind Energy LLC",56776,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Guntersville",48,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Gwitchyaa Zhee",7174,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"H 4",3583,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"H 5",3584,"TX","Electric Utility","HY","WAT","Conventional Hydroelectric"
"H Allen Franklin Combined Cycle",7710,"AL","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"H B Robinson",3251,"SC","Electric Utility","ST","NUC","Nuclear"
"H L Culbreath Bayside Power Station",7873,"FL","Electric Utility","CA, CT, GT","NG","Multiple"
"H L Spurlock",6041,"KY","Electric Utility","ST","BIT","Conventional Steam Coal"
"H M Jackson",7588,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"H Neely Henry Dam",11,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"H Power",10334,"HI","Commercial Non-CHP","ST","MSW","Municipal Solid Waste"
"H Wilson Sundt Generating Station",126,"AZ","Electric Utility","GT, ST","NG","Multiple"
"H. Gonzales",56039,"CA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"HCE Johnston I, LLC",60121,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"HGST San Jose Standby Generator",50024,"CA","Industrial Non-CHP","GT","DFO","Petroleum Liquids"
"HL Power",10777,"CA","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"HMP&L Station Two Henderson",1382,"KY","Electric Utility","ST","BIT","Conventional Steam Coal"
"HMV Minster Energy Storage System",60299,"OH","IPP Non-CHP","BA","MWH","Batteries"
"HMW Minster PV I",60190,"OH","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"HP Hood CT",59860,"VA","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"HQC Rock River Solar Power Gen Station",60573,"WI","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"HSCo CHP",57179,"CT","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"HTW Plant 303 COGEN",58597,"UT","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"HVCC Cogen Plant",58186,"NY","Commercial CHP","IC","DFO, NG","Multiple"
"Haas",240,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Hackberry Wind Farm",56823,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Hadley Falls",1605,"MA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Hadley Ridge LLC",55573,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Hadley Solar NG, LLC",59484,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Haefling",1358,"KY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Hagood",3285,"SC","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Hailesboro 4 Plant",10544,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Haines",69,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Haiwee",398,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Hal C Weaver Power Plant",50118,"TX","Commercial CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Halifax",58943,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Halifax",50178,"VA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Halifax County Biomass",58560,"VA","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Hall's Warehouse Solar Project",56877,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Hallam",2265,"NE","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Halsey",241,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Halstad",8105,"MN","Electric Utility","IC","DFO","Petroleum Liquids"
"Hamakua Energy Plant",55369,"HI","IPP Non-CHP","CA, CT","WO","Petroleum Liquids"
"Hamilton (OH)",2917,"OH","Electric Utility","GT, ST","NG","Multiple"
"Hamilton (PA)",3109,"PA","IPP Non-CHP","GT","DFO","Petroleum Liquids"
"Hamilton Branch",242,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Hamilton Hydro",7807,"OH","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Hamilton Peaking",7782,"OH","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Hamilton Solar-Crosswicks",60489,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Hamlet Generating Facility",56292,"NC","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Hammett Hill Windfarm",57428,"ID","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Hammond",708,"GA","Electric Utility","ST","BIT","Conventional Steam Coal"
"Hampden",60494,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Hampshire Paper",10116,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Hampton Facility",10108,"NH","Industrial CHP","GT, IC","DFO, NG","Multiple"
"Hana Substation",56055,"HI","Electric Utility","IC","DFO","Petroleum Liquids"
"Hancock",1730,"MI","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Hancock County Wind Energy Center",56010,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Hancock Wind Plant",58686,"ME","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Handley",3491,"TX","IPP Non-CHP","ST","NG","Natural Gas Steam Turbine"
"Handsome Lake Energy LLC",55233,"PA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Hanford 1 and 2",59300,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Hanford Energy Park Peaker",55698,"CA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Hanging Rock Energy Facility",55736,"OH","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Hannawa",2571,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Hanover",59628,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Happy Jack Windpower Project",56960,"WY","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Happy Solar",59512,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Harbor",399,"CA","Electric Utility","CA, CT, GT","NG","Multiple"
"Harbor Cogen",50541,"CA","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Harbor Wind LLC",58424,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Hardee Power Station",50949,"FL","IPP Non-CHP","CA, CT, GT","NG","Multiple"
"Hardeeville",3286,"SC","Electric Utility","GT","DFO","Petroleum Liquids"
"Hardin County LFGTE",56280,"KY","Electric Utility","IC","LFG","Landfill Gas"
"Hardin County Peaking Facility",56604,"TX","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Hardin Generator Project",55749,"MT","IPP Non-CHP","ST","SUB","Conventional Steam Coal"
"Hardin Hilltop Wind LLC",56860,"IA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Harding Street",990,"IN","Electric Utility","BA, GT, IC, ST","DFO, MWH, NG","Multiple"
