"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2006&tab=overview&start=200101&end=201710&ctype=linechart&ltype=pin&maptype=0&rse=0&pin="
"Mon Nov 25 2019 16:27:35 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Mascoma Hydro",54471,"NH","IPP Non-CHP","--","--","--"
"Mascoutah",950,"IL","Electric Utility","--","--","--"
"Mass Inst Tech Cntrl Utilities/Cogen Plt",54907,"MA","Commercial CHP","--","--","--"
"Massena Energy Facility",54592,"NY","IPP Non-CHP","--","--","--"
"Masspower",10726,"MA","IPP CHP","--","--","--"
"Mayfield",3917,"WA","Electric Utility","--","--","--"
"Mayo",6250,"NC","Electric Utility","--","--","--"
"McCartney",7903,"MO","Electric Utility","--","--","--"
"McClain Energy Facility",55457,"OK","Electric Utility","--","--","--"
"McClellan (AR)",203,"AR","Electric Utility","--","--","--"
"McClellan (CA)",535,"CA","Electric Utility","--","--","--"
"McClure",151,"CA","Electric Utility","--","--","--"
"McClure Dam",7116,"MI","Electric Utility","--","--","--"
"McCook",2271,"NE","Electric Utility","--","--","--"
"McGrath",6555,"AK","Electric Utility","--","--","--"
"McGregor",1163,"IA","Electric Utility","--","--","--"
"McGuire",6038,"NC","Electric Utility","--","--","--"
"McIntosh",6124,"GA","Electric Utility","--","--","--"
"McIntosh (AL)",7063,"AL","Electric Utility","--","--","--"
"McIntosh Combined Cycle Facility",56150,"GA","Electric Utility","--","--","--"
"McKay Bay Facility",50875,"FL","IPP Non-CHP","--","--","--"
"McKee Run",599,"DE","IPP Non-CHP","--","--","--"
"McKittrick Cogen",52076,"CA","Industrial CHP","--","--","--"
"McKittrick Limited",50612,"CA","IPP CHP","--","--","--"
"McLeansboro",948,"IL","Electric Utility","--","--","--"
"McManus",715,"GA","Electric Utility","--","--","--"
"McMeekin",3287,"SC","Electric Utility","--","--","--"
"McMinnville",55928,"TN","Electric Utility","--","--","--"
"McNary",3084,"OR","Electric Utility","--","--","--"
"McNary Dam Fish Attraction Project",7511,"WA","Electric Utility","--","--","--"
"McPhee",7372,"CO","Electric Utility","--","--","--"
"McPherson 2",1305,"KS","Electric Utility","--","--","--"
"McPherson 3",7515,"KS","Electric Utility","--","--","--"
"McSwain",410,"CA","Electric Utility","--","--","--"
"McWilliams",533,"AL","Electric Utility","--","--","--"
"Mcindoes",6483,"NH","IPP Non-CHP","--","--","--"
"Mead Coated Board",54802,"AL","Industrial CHP","--","--","--"
"Mead Rumford Cogen",10491,"ME","Industrial CHP","--","--","--"
"Meade",1306,"KS","Electric Utility","--","--","--"
"Mechanic Falls",54123,"ME","IPP Non-CHP","--","--","--"
"Mecklenburg Power Station",52007,"VA","Electric Utility","--","--","--"
"Medford Operation",56193,"OR","Industrial CHP","--","--","--"
"Medical Area Total Energy Plant",10883,"MA","Commercial CHP","--","--","--"
"Medicine Bow",692,"WY","Electric Utility","--","--","--"
"Medway",1474,"ME","Electric Utility","--","--","--"
"Medway Hydro",55288,"ME","IPP Non-CHP","--","--","--"
"Melrose",1994,"MN","Electric Utility","--","--","--"
"Melton Hill",3408,"TN","Electric Utility","--","--","--"
"Memphis",2145,"MO","Electric Utility","--","--","--"
"Memphis Hardwood Flooring",10178,"TN","Industrial CHP","--","--","--"
"Menasha",4127,"WI","Electric Utility","--","--","--"
"Mendota Hills, LLC",56160,"IL","IPP Non-CHP","--","--","--"
"Menominee Acquisition",52017,"MI","Industrial CHP","--","--","--"
"Menominee Mill Marinette",50409,"MI","Industrial Non-CHP","--","--","--"
"Menomonie",4009,"WI","Electric Utility","--","--","--"
"Meramec",2104,"MO","Electric Utility","--","--","--"
"Merced Falls",258,"CA","Electric Utility","--","--","--"
"Merck Rahway Power Plant",10224,"NJ","Industrial CHP","--","--","--"
"Merck Sharp & Dohme Cogen Facility",54970,"NJ","Industrial CHP","--","--","--"
"Meredosia",864,"IL","IPP Non-CHP","--","--","--"
"Meridian",7719,"MS","Electric Utility","--","--","--"
"Merl Parr",1097,"IA","Electric Utility","--","--","--"
"Merom",6213,"IN","Electric Utility","--","--","--"
"Merrill",4068,"WI","Electric Utility","--","--","--"
"Merrimack",2364,"NH","Electric Utility","--","--","--"
"Merwin",3847,"WA","Electric Utility","--","--","--"
"Mesa (ZPII)",52164,"CA","IPP Non-CHP","--","--","--"
"Mesa Wind Power Corp",50535,"CA","IPP Non-CHP","--","--","--"
"Mesquite Generating Station Block 2",55481,"AZ","IPP Non-CHP","--","--","--"
"Messalonskee 2 (Oakland)",1497,"ME","IPP Non-CHP","--","--","--"
"Messalonskee 3",1498,"ME","IPP Non-CHP","--","--","--"
"Metcalf Energy Center",55393,"CA","IPP Non-CHP","--","--","--"
"Metro Gas Recovery",50576,"WI","IPP Non-CHP","--","--","--"
"Metro Methane Recovery Facility",54700,"IA","IPP Non-CHP","--","--","--"
"Metro Wastewater Reclamation District",10180,"CO","IPP CHP","--","--","--"
"Metropolitan Sewerage District",10181,"NC","Commercial Non-CHP","--","--","--"
"Mexico",6650,"MO","Electric Utility","--","--","--"
"Meyers Falls",3868,"WA","IPP Non-CHP","--","--","--"
"Meyersdale Windpower, LLC",56052,"PA","IPP Non-CHP","--","--","--"
"Miami Dade County Resource Recovery Fac",10062,"FL","IPP Non-CHP","--","--","--"
"Miami Fort",2832,"OH","Electric Utility","--","--","--"
"Miami Wabash",1006,"IN","Electric Utility","--","--","--"
"Michigamme Falls",1780,"MI","Electric Utility","--","--","--"
"Michigan City",997,"IN","Electric Utility","--","--","--"
"Michigan Power LP",54915,"MI","IPP CHP","--","--","--"
"Michoud",1409,"LA","Electric Utility","--","--","--"
"Mickleton Station",8008,"NJ","IPP Non-CHP","--","--","--"
"Mid Valley Plant",56170,"CA","IPP Non-CHP","--","--","--"
"Mid-Georgia Cogeneration Facility",55040,"GA","IPP CHP","--","--","--"
"Mid-Set Cogeneration",10501,"CA","IPP CHP","--","--","--"
"Middle Falls Hydro",10219,"NY","IPP Non-CHP","--","--","--"
"Middle Fork",425,"CA","Electric Utility","--","--","--"
"Middle Fork Irrigation District",50917,"OR","IPP Non-CHP","--","--","--"
"Middle Gorge",401,"CA","Electric Utility","--","--","--"
"Middle Station",2382,"NJ","IPP Non-CHP","--","--","--"
"Middlesex 2",3740,"VT","Electric Utility","--","--","--"
"Middlesex Generating Facility",56119,"NJ","IPP Non-CHP","--","--","--"
"Middletown",562,"CT","IPP Non-CHP","--","--","--"
"Midkiff Plant",54459,"TX","Industrial Non-CHP","--","--","--"
"Midland Cogeneration Venture",10745,"MI","IPP CHP","--","--","--"
"Midlothian Energy Facility",55091,"TX","IPP Non-CHP","--","--","--"
"Midulla Generating Station",7380,"FL","Electric Utility","--","--","--"
"Midway Sunset Cogen",52169,"CA","Industrial CHP","--","--","--"
"Miki Basin",7264,"HI","Electric Utility","--","--","--"
"Milagro Cogeneration Plant",54814,"NM","IPP CHP","--","--","--"
"Milam Gas Recovery",50566,"IL","IPP Non-CHP","--","--","--"
"Mile 28 Water Power Project",54812,"ID","IPP Non-CHP","--","--","--"
"Miles City GT",2177,"MT","Electric Utility","--","--","--"
"Milford",1164,"IA","Electric Utility","--","--","--"
"Milford Hydro Station",1475,"ME","IPP Non-CHP","--","--","--"
"Milford Power LP",54805,"MA","IPP Non-CHP","--","--","--"
"Milford Power Project",55126,"CT","IPP Non-CHP","--","--","--"
"Mill C",6486,"NY","Electric Utility","--","--","--"
"Mill Creek (KY)",1364,"KY","Electric Utility","--","--","--"
"Mill Creek (SC)",7981,"SC","Electric Utility","--","--","--"
"Mill Creek 3",7147,"CA","Electric Utility","--","--","--"
"Mill Run Windpower LLC",55805,"PA","IPP Non-CHP","--","--","--"
"Millcreek Power Generation",56253,"UT","Electric Utility","--","--","--"
"Millennium Hawkins Point",56045,"MD","IPP CHP","--","--","--"
"Millennium Power",55079,"MA","IPP Non-CHP","--","--","--"
"Millers Ferry",38,"AL","Electric Utility","--","--","--"
"Milliken Plant",56171,"CA","IPP Non-CHP","--","--","--"
"Millinocket Mill",55829,"ME","Industrial CHP","--","--","--"
"Mills Pride",54978,"OH","Industrial CHP","--","--","--"
"Millstone",566,"CT","IPP Non-CHP","--","--","--"
"Millville Hydro Station",6546,"WV","IPP Non-CHP","--","--","--"
"Milner Hydro",7190,"ID","Electric Utility","--","--","--"
"Milstead",54872,"GA","IPP Non-CHP","--","--","--"
"Milton",3717,"VT","Electric Utility","--","--","--"
"Milton Hydro",10519,"NH","IPP Non-CHP","--","--","--"
"Milton L Kapp",1048,"IA","Electric Utility","--","--","--"
"Milton R Young",2823,"ND","Electric Utility","--","--","--"
"Minden",1447,"LA","Electric Utility","--","--","--"
"Mine Falls Generating Station",10183,"NH","IPP Non-CHP","--","--","--"
"Minetto",2586,"NY","IPP Non-CHP","--","--","--"
"Mingo Junction Energy Center",55611,"OH","IPP CHP","--","--","--"
"Minidoka",6398,"ID","Electric Utility","--","--","--"
"Mink Creek Hydro",10325,"ID","IPP Non-CHP","--","--","--"
"Minneapolis City of",1307,"KS","Electric Utility","--","--","--"
"Minnesota Breeze LLC",56587,"MN","IPP Non-CHP","--","--","--"
"Minnesota River",7844,"MN","Electric Utility","--","--","--"
"Minnesota Valley",1918,"MN","Electric Utility","--","--","--"
"Minnesota Wood Products",54061,"MN","--","--","--","--"
"Minot Wind Project",55995,"ND","Electric Utility","--","--","--"
"Minwind",56002,"MN","IPP Non-CHP","--","--","--"
"Minwind 3-9",56123,"MN","IPP Non-CHP","--","--","--"
"Mio",1714,"MI","Electric Utility","--","--","--"
"Miramar",305,"CA","IPP Non-CHP","--","--","--"
"Miramar Energy Facility",56232,"CA","Electric Utility","--","--","--"
"Mission",2746,"NC","Electric Utility","--","--","--"
"Mississippi Baptist Medical Center",54203,"MS","Commercial CHP","--","--","--"
"Missouri Avenue",2383,"NJ","IPP Non-CHP","--","--","--"
"Missouri City",2171,"MO","Electric Utility","--","--","--"
"Missouri River Wastewater Treatment",55033,"NE","Commercial CHP","--","--","--"
"Mistersky",1822,"MI","Electric Utility","--","--","--"
"Mitchell (GA)",727,"GA","Electric Utility","--","--","--"
"Mitchell (WV)",3948,"WV","Electric Utility","--","--","--"
"Mitchell Dam",17,"AL","Electric Utility","--","--","--"
"Moberly",6651,"MO","Electric Utility","--","--","--"
"Mobile",6229,"NE","Electric Utility","--","--","--"
"Mobile Energy Services LLC",50407,"AL","IPP CHP","--","--","--"
"Mobile GT",6212,"CA","Electric Utility","--","--","--"
"Mobile Unit",3346,"SD","Electric Utility","--","--","--"
"Moccasin",381,"CA","Electric Utility","--","--","--"
"Moccasin Low Head Hydro Project",751,"CA","Electric Utility","--","--","--"
"Model City Energy Facility",55757,"NY","IPP Non-CHP","--","--","--"
"Modern Innovative Energy LLC",56323,"NY","IPP Non-CHP","--","--","--"
"Modern Landfill Production Plant",55142,"PA","IPP Non-CHP","--","--","--"
"Modular Power LLC",56183,"MI","Electric Utility","--","--","--"
"Mohave",2341,"NV","Electric Utility","--","--","--"
"Mojave 16",50821,"CA","IPP Non-CHP","--","--","--"
"Mojave 17",50822,"CA","IPP Non-CHP","--","--","--"
"Mojave 18",50823,"CA","IPP Non-CHP","--","--","--"
"Mojave 3",52143,"CA","IPP Non-CHP","--","--","--"
"Mojave 4",52142,"CA","IPP Non-CHP","--","--","--"
"Mojave 5",52144,"CA","IPP Non-CHP","--","--","--"
"Mojave Cogen",10850,"CA","IPP CHP","--","--","--"
"Mojave Siphon",7072,"CA","Electric Utility","--","--","--"
"Moline",899,"IL","Electric Utility","--","--","--"
"Moll Industries Seagrove Division",55546,"NC","Industrial Non-CHP","--","--","--"
"Mon Valley Works",50732,"PA","Industrial CHP","--","--","--"
"Mondelez Global LLC",54933,"IL","Industrial CHP","--","--","--"
"Mongaup",2630,"NY","IPP Non-CHP","--","--","--"
"Monmouth Landfill Gas to Energy",55618,"NJ","IPP Non-CHP","--","--","--"
"Monroe",1448,"LA","Electric Utility","--","--","--"
"Monroe (MI)",1733,"MI","Electric Utility","--","--","--"
"Monroe (MO)",2146,"MO","Electric Utility","--","--","--"
"Monroe (NE)",2273,"NE","Electric Utility","--","--","--"
"Monroe Livingston Gas Recovery",50565,"NY","IPP Non-CHP","--","--","--"
"Monroe Middle School",56343,"NC","Electric Utility","--","--","--"
"Monroe Street",9095,"WA","Electric Utility","--","--","--"
"Montauk",2515,"NY","Electric Utility","--","--","--"
"Montclair Cogen Facility",54708,"NJ","Commercial CHP","--","--","--"
"Monterey One Water",54951,"CA","Commercial CHP","--","--","--"
"Montezuma",1165,"IA","Electric Utility","--","--","--"
"Montfort Wind Energy Center",55742,"WI","IPP Non-CHP","--","--","--"
"Montgomery",8025,"MN","Electric Utility","--","--","--"
"Montgomery County Resource Recovery",50657,"MD","IPP Non-CHP","--","--","--"
"Montgomery Creek Hydro",55009,"CA","IPP Non-CHP","--","--","--"
"Monticello",6147,"TX","IPP Non-CHP","--","--","--"
"Monticello Dam",7646,"CA","Electric Utility","--","--","--"
"Monticello Nuclear Facility",1922,"MN","Electric Utility","--","--","--"
"Montpelier",7791,"OH","Electric Utility","--","--","--"
"Montpelier Electric Generating Station",55229,"IN","IPP Non-CHP","--","--","--"
"Montrose",2080,"MO","Electric Utility","--","--","--"
"Montville Station",546,"CT","IPP Non-CHP","--","--","--"
"Monument",2851,"OH","Electric Utility","--","--","--"
"Moore County",3483,"TX","Electric Utility","--","--","--"
"Mooreland",3008,"OK","Electric Utility","--","--","--"
"Moorhead",1995,"MN","Electric Utility","--","--","--"
"Moorhead Wind Turbine",7855,"MN","Electric Utility","--","--","--"
"Moose Lake",1996,"MN","Electric Utility","--","--","--"
"Moose River",10196,"NY","IPP Non-CHP","--","--","--"
"Mooseheart Power House",50337,"IL","Commercial CHP","--","--","--"
"Mora",1997,"MN","Electric Utility","--","--","--"
"Mora Drop Hydroelectric Project",56498,"ID","IPP Non-CHP","--","--","--"
"Moraine Wind LLC",56174,"MN","IPP Non-CHP","--","--","--"
"Moreau",6652,"MO","Electric Utility","--","--","--"
"Morehead",2711,"NC","Electric Utility","--","--","--"
"Moretown Generating Station",52033,"VT","IPP Non-CHP","--","--","--"
"Morgan City",1449,"LA","Electric Utility","--","--","--"
"Morgan Creek",3492,"TX","IPP Non-CHP","--","--","--"
"Morgan Energy Center",55293,"AL","IPP CHP","--","--","--"
"Morgan Falls",717,"GA","Electric Utility","--","--","--"
"Morganton Station 5",56344,"NC","Electric Utility","--","--","--"
"Morganton, Parker Road",56064,"NC","Electric Utility","--","--","--"
"Morgantown Energy Facility",10743,"WV","IPP CHP","--","--","--"
"Morgantown Generating Plant",1573,"MD","IPP Non-CHP","--","--","--"
"Mormon Flat",148,"AZ","Electric Utility","--","--","--"
"Morony",2191,"MT","IPP Non-CHP","--","--","--"
"Morris Cogeneration LLC",55216,"IL","IPP CHP","--","--","--"
"Morris Genco LLC",55774,"IL","IPP Non-CHP","--","--","--"
"Morris Sheppard",3557,"TX","Electric Utility","--","--","--"
"Morrisville",3764,"VT","Electric Utility","--","--","--"
"Morrow Point",514,"CO","Electric Utility","--","--","--"
"Morton Salt Rittman",54335,"OH","Industrial CHP","--","--","--"
"Mosaic Co Bartow Facility",50633,"FL","Industrial CHP","--","--","--"
"Mosaic Co Greenbay",10205,"FL","Industrial CHP","--","--","--"
"Mosaic Co Mulberry Facility",50510,"FL","Industrial Non-CHP","--","--","--"
"Mosaic Co Tampa Facility",10204,"FL","Industrial CHP","--","--","--"
"Mosaic New Wales Operations",10434,"FL","Industrial CHP","--","--","--"
"Mosaic Phosphates Uncle Sam",10198,"LA","Industrial CHP","--","--","--"
"Mosaic South Pierce Operations",10004,"FL","Industrial CHP","--","--","--"
"Moselle",2070,"MS","Electric Utility","--","--","--"
"Moser Generating Station",3163,"PA","IPP Non-CHP","--","--","--"
"Moshier",2588,"NY","IPP Non-CHP","--","--","--"
"Mosinee Mill",50614,"WI","Industrial CHP","--","--","--"
"Mossyrock",3918,"WA","Electric Utility","--","--","--"
"Mother Ann Lee",1359,"KY","IPP Non-CHP","--","--","--"
"Motiva Enterprises Port Arthur Refinery",50973,"TX","Industrial CHP","--","--","--"
"Mottville",1761,"MI","Electric Utility","--","--","--"
"Moulton Wind Power",55981,"MN","IPP Non-CHP","--","--","--"
"Mount Clinton",56004,"VA","Electric Utility","--","--","--"
"Mount Elbert",6208,"CO","Electric Utility","--","--","--"
"Mount Tom",1606,"MA","IPP Non-CHP","--","--","--"
"Mountain",3111,"PA","IPP Non-CHP","--","--","--"
"Mountain Creek",3453,"TX","IPP Non-CHP","--","--","--"
"Mountain Island",2728,"NC","Electric Utility","--","--","--"
"Mountain Lake",1998,"MN","Electric Utility","--","--","--"
"Mountain View I&2",55719,"CA","IPP Non-CHP","--","--","--"
"Mountain View II",55720,"CA","IPP Non-CHP","--","--","--"
"Mountain View III",56112,"CA","IPP Non-CHP","--","--","--"
"Mountain Village",6329,"AK","Electric Utility","--","--","--"
"Mountaineer",6264,"WV","Electric Utility","--","--","--"
"Mountaineer Wind Energy Center",55986,"WV","IPP Non-CHP","--","--","--"
"Mountainview Generating Station",358,"CA","IPP Non-CHP","--","--","--"
"Mower County Wind Energy Center",56424,"MN","IPP Non-CHP","--","--","--"
"Moyie Springs",6506,"ID","Electric Utility","--","--","--"
"Mt Ida Hydroelectric",50031,"NY","IPP Non-CHP","--","--","--"
"Mt Lassen Power",54468,"CA","IPP Non-CHP","--","--","--"
"Mt Pleasant",1166,"IA","Electric Utility","--","--","--"
"Mt Poso Cogeneration",54626,"CA","IPP CHP","--","--","--"
"Mt Storm",3954,"WV","Electric Utility","--","--","--"
"Muck Valley Hydroelectric",10458,"CA","IPP Non-CHP","--","--","--"
"Muddy Run",3164,"PA","IPP Non-CHP","--","--","--"
"Mulberry Cogeneration Facility",54426,"FL","IPP CHP","--","--","--"
"Mullen",2280,"NE","Electric Utility","--","--","--"
"Multitrade Rabun Gap, LLC",50201,"GA","Industrial CHP","--","--","--"
"Multitrade of Pittsylvania LP",52118,"VA","Electric Utility","--","--","--"
"Mulvane 2",7976,"KS","Electric Utility","--","--","--"
"Mulvane Power Plant",1308,"KS","Electric Utility","--","--","--"
"Municipal Cogen Plant",50674,"CA","Commercial CHP","--","--","--"
"Municipal Light",193,"AR","Electric Utility","--","--","--"
"Municipal Power Plant",56504,"MI","Electric Utility","--","--","--"
"Murphy-Brown LLC",55002,"NC","Industrial Non-CHP","--","--","--"
"Murphys",261,"CA","Electric Utility","--","--","--"
"Murray",7166,"AR","Electric Utility","--","--","--"
"Murray Gill",1242,"KS","Electric Utility","--","--","--"
"Murray Turbine",8010,"UT","Electric Utility","--","--","--"
"Muscatine Plant #1",1167,"IA","Electric Utility","--","--","--"
"Muskingum River",2872,"OH","Electric Utility","--","--","--"
"Muskogee",2952,"OK","Electric Utility","--","--","--"
"Muskogee Mill",10362,"OK","Industrial CHP","--","--","--"
"Mustang",2953,"OK","Electric Utility","--","--","--"
"Mustang Station",55065,"TX","IPP Non-CHP","--","--","--"
"Mustang Station Unit 4",56326,"TX","Electric Utility","--","--","--"
"Myrtle Beach",3320,"SC","Electric Utility","--","--","--"
